Interface IP,Interface ID,Sequence Number,Latency
163.152.3.133,2,145,0.052637577056884766
163.152.3.133,2,148,0.052159786224365234
163.152.3.133,2,147,0.05255532264709473
163.152.3.133,2,149,0.05238962173461914
163.152.3.133,2,150,0.05218005180358887
163.152.3.133,2,153,0.05223369598388672
163.152.3.133,2,154,0.05234217643737793
163.152.3.133,2,152,0.05309700965881348
163.152.3.133,2,151,0.053542137145996094
39.7.46.9,1,144,0.0934896469116211
39.7.46.9,1,145,0.09350037574768066
39.7.46.9,1,146,0.09366083145141602
39.7.46.9,1,147,0.09378290176391602
163.152.3.133,2,155,0.05828094482421875
39.7.46.9,1,149,0.0937495231628418
39.7.46.9,1,148,0.09432816505432129
39.7.46.9,1,150,0.06937885284423828
39.7.46.9,1,151,0.06935644149780273
39.7.46.9,1,152,0.07643842697143555
39.7.46.9,1,153,0.07729554176330566
39.7.46.9,1,154,0.07727479934692383
39.7.46.9,1,155,0.07772970199584961
163.152.3.133,2,159,0.05191779136657715
163.152.3.133,2,157,0.05235743522644043
163.152.3.133,2,156,0.052855491638183594
163.152.3.133,2,158,0.05281782150268555
163.152.3.133,2,160,0.05265235900878906
163.152.3.133,2,161,0.05955958366394043
39.7.46.9,1,156,0.08674097061157227
39.7.46.9,1,157,0.08667659759521484
163.152.3.133,2,162,0.0526273250579834
39.7.46.9,1,158,0.08713221549987793
39.7.46.9,1,159,0.08780074119567871
39.7.46.9,1,160,0.08756875991821289
39.7.46.9,1,161,0.0879812240600586
163.152.3.133,2,166,0.05313229560852051
163.152.3.133,2,163,0.05395174026489258
163.152.3.133,2,164,0.05415177345275879
163.152.3.133,2,165,0.053999900817871094
163.152.3.133,2,167,0.06371045112609863
39.7.46.9,1,162,0.07347655296325684
39.7.46.9,1,163,0.08333253860473633
39.7.46.9,1,164,0.08434677124023438
39.7.46.9,1,165,0.0842282772064209
39.7.46.9,1,167,0.08384394645690918
39.7.46.9,1,166,0.08449745178222656
163.152.3.133,2,168,0.05263066291809082
163.152.3.133,2,169,0.05247020721435547
163.152.3.133,2,171,0.052065134048461914
163.152.3.133,2,170,0.05258584022521973
163.152.3.133,2,172,0.0524294376373291
163.152.3.133,2,173,0.061575889587402344
39.7.46.9,1,168,0.08537912368774414
39.7.46.9,1,169,0.08587479591369629
39.7.46.9,1,170,0.0856173038482666
39.7.46.9,1,171,0.08646607398986816
163.152.3.133,2,174,0.05219268798828125
163.152.3.133,2,175,0.052423954010009766
39.7.46.9,1,173,0.08670759201049805
39.7.46.9,1,172,0.0869145393371582
163.152.3.133,2,177,0.05274844169616699
163.152.3.133,2,178,0.05262017250061035
163.152.3.133,2,176,0.05303168296813965
163.152.3.133,2,179,0.06629061698913574
39.7.46.9,1,174,0.07994985580444336
39.7.46.9,1,175,0.07970285415649414
163.152.3.133,2,181,0.052167415618896484
163.152.3.133,2,180,0.05249428749084473
163.152.3.133,2,182,0.05245661735534668
163.152.3.133,2,183,0.05228376388549805
163.152.3.133,2,184,0.052150726318359375
39.7.46.9,1,179,0.0881807804107666
39.7.46.9,1,176,0.08879518508911133
39.7.46.9,1,177,0.08865499496459961
39.7.46.9,1,178,0.08896112442016602
163.152.3.133,2,185,0.061551809310913086
39.7.46.9,1,180,0.08548355102539062
39.7.46.9,1,181,0.08530521392822266
39.7.46.9,1,182,0.08691930770874023
39.7.46.9,1,183,0.08693814277648926
39.7.46.9,1,185,0.08725404739379883
39.7.46.9,1,184,0.08760809898376465
163.152.3.133,2,186,0.05355048179626465
163.152.3.133,2,187,0.05348610877990723
163.152.3.133,2,188,0.0532374382019043
163.152.3.133,2,190,0.05322146415710449
163.152.3.133,2,189,0.05355095863342285
163.152.3.133,2,191,0.06292390823364258
39.7.46.9,1,186,0.08255481719970703
39.7.46.9,1,187,0.08245468139648438
39.7.46.9,1,188,0.08290362358093262
163.152.3.133,2,192,0.054465293884277344
163.152.3.133,2,194,0.053777456283569336
163.152.3.133,2,193,0.05467987060546875
163.152.3.133,2,195,0.054107666015625
163.152.3.133,2,196,0.05395364761352539
39.7.46.9,1,191,0.09128761291503906
39.7.46.9,1,189,0.0919790267944336
39.7.46.9,1,190,0.09212851524353027
163.152.3.133,2,197,0.06191658973693848
39.7.46.9,1,192,0.07451558113098145
39.7.46.9,1,193,0.07426834106445312
39.7.46.9,1,194,0.0752098560333252
39.7.46.9,1,195,0.0749671459197998
39.7.46.9,1,196,0.07526826858520508
39.7.46.9,1,197,0.08269691467285156
163.152.3.133,2,198,0.05221271514892578
163.152.3.133,2,200,0.051717519760131836
163.152.3.133,2,199,0.05253100395202637
163.152.3.133,2,201,0.052069664001464844
163.152.3.133,2,202,0.052014827728271484
163.152.3.133,2,203,0.057799339294433594
163.152.3.133,2,204,0.0523531436920166
163.152.3.133,2,205,0.05245614051818848
163.152.3.133,2,206,0.052506208419799805
163.152.3.133,2,207,0.05254220962524414
163.152.3.133,2,208,0.05252861976623535
39.7.46.9,1,198,0.09013247489929199
39.7.46.9,1,199,0.09026956558227539
39.7.46.9,1,200,0.09104561805725098
39.7.46.9,1,201,0.09109377861022949
163.152.3.133,2,209,0.056066036224365234
39.7.46.9,1,203,0.09179449081420898
39.7.46.9,1,202,0.09222173690795898
39.7.46.9,1,204,0.06527829170227051
39.7.46.9,1,205,0.06538820266723633
39.7.46.9,1,209,0.06581449508666992
39.7.46.9,1,206,0.07335376739501953
39.7.46.9,1,207,0.0757603645324707
39.7.46.9,1,208,0.07586431503295898
163.152.3.133,2,210,0.0524144172668457
163.152.3.133,2,211,0.0524296760559082
163.152.3.133,2,212,0.0523989200592041
163.152.3.133,2,213,0.05237841606140137
163.152.3.133,2,214,0.052366018295288086
163.152.3.133,2,215,0.05235552787780762
163.152.3.133,2,216,0.052588462829589844
163.152.3.133,2,217,0.05246329307556152
163.152.3.133,2,219,0.0524754524230957
163.152.3.133,2,218,0.05289459228515625
39.7.46.9,1,215,0.08737993240356445
39.7.46.9,1,210,0.08898448944091797
39.7.46.9,1,211,0.08880615234375
39.7.46.9,1,212,0.08909225463867188
39.7.46.9,1,213,0.0890038013458252
39.7.46.9,1,214,0.08894467353820801
163.152.3.133,2,221,0.05321145057678223
163.152.3.133,2,220,0.05369448661804199
163.152.3.133,2,222,0.05238962173461914
163.152.3.133,2,223,0.05235457420349121
163.152.3.133,2,224,0.05231213569641113
163.152.3.133,2,225,0.05231189727783203
163.152.3.133,2,226,0.052268028259277344
163.152.3.133,2,227,0.05379128456115723
39.7.46.9,1,216,0.09410667419433594
39.7.46.9,1,217,0.09418463706970215
39.7.46.9,1,218,0.09507513046264648
39.7.46.9,1,219,0.09511613845825195
39.7.46.9,1,220,0.09509849548339844
39.7.46.9,1,221,0.09459090232849121
163.152.3.133,2,228,0.0523068904876709
163.152.3.133,2,229,0.05234527587890625
163.152.3.133,2,230,0.052387237548828125
163.152.3.133,2,231,0.05237746238708496
163.152.3.133,2,232,0.052405357360839844
39.7.46.9,1,222,0.08858251571655273
39.7.46.9,1,223,0.08845758438110352
39.7.46.9,1,224,0.08864688873291016
39.7.46.9,1,225,0.08871102333068848
39.7.46.9,1,226,0.08870840072631836
39.7.46.9,1,227,0.08871626853942871
163.152.3.133,2,233,0.05622243881225586
39.7.46.9,1,228,0.06389403343200684
163.152.3.133,2,234,0.05216860771179199
163.152.3.133,2,235,0.05221724510192871
163.152.3.133,2,236,0.05233407020568848
163.152.3.133,2,238,0.05224013328552246
163.152.3.133,2,237,0.052637338638305664
163.152.3.133,2,239,0.0524444580078125
39.7.46.9,1,233,0.09216547012329102
39.7.46.9,1,229,0.09330177307128906
39.7.46.9,1,230,0.09337377548217773
39.7.46.9,1,231,0.09335041046142578
39.7.46.9,1,232,0.09331750869750977
39.7.46.9,1,234,0.08112192153930664
39.7.46.9,1,235,0.080902099609375
39.7.46.9,1,236,0.08193182945251465
39.7.46.9,1,237,0.08175778388977051
39.7.46.9,1,238,0.0828864574432373
39.7.46.9,1,239,0.08458280563354492
163.152.3.133,2,240,0.05209159851074219
163.152.3.133,2,241,0.051867008209228516
163.152.3.133,2,242,0.0520782470703125
163.152.3.133,2,243,0.051909446716308594
163.152.3.133,2,244,0.05227518081665039
163.152.3.133,2,245,0.05211591720581055
39.7.46.9,1,240,0.08516597747802734
39.7.46.9,1,241,0.0862436294555664
39.7.46.9,1,242,0.08606147766113281
39.7.46.9,1,243,0.08638191223144531
39.7.46.9,1,244,0.08617472648620605
163.152.3.133,2,246,0.05254197120666504
39.7.46.9,1,245,0.08658957481384277
163.152.3.133,2,248,0.05196022987365723
163.152.3.133,2,247,0.05232954025268555
163.152.3.133,2,250,0.05195498466491699
163.152.3.133,2,249,0.05232048034667969
163.152.3.133,2,251,0.05278372764587402
39.7.46.9,1,246,0.08040952682495117
39.7.46.9,1,247,0.08048200607299805
39.7.46.9,1,248,0.08000755310058594
39.7.46.9,1,249,0.08085417747497559
39.7.46.9,1,250,0.08089017868041992
39.7.46.9,1,251,0.08147549629211426
163.152.3.133,2,252,0.052217721939086914
163.152.3.133,2,253,0.05204510688781738
163.152.3.133,2,254,0.05198168754577637
163.152.3.133,2,255,0.052036285400390625
163.152.3.133,2,256,0.05229306221008301
163.152.3.133,2,257,0.05238175392150879
39.7.46.9,1,252,0.08522534370422363
39.7.46.9,1,253,0.08535575866699219
39.7.46.9,1,254,0.08604598045349121
39.7.46.9,1,255,0.08625030517578125
39.7.46.9,1,257,0.08624744415283203
39.7.46.9,1,256,0.08669328689575195
163.152.3.133,2,258,0.05260920524597168
163.152.3.133,2,259,0.05259513854980469
163.152.3.133,2,260,0.052500009536743164
163.152.3.133,2,261,0.05230855941772461
163.152.3.133,2,262,0.05235767364501953
163.152.3.133,2,263,0.05244278907775879
39.7.46.9,1,258,0.08042383193969727
39.7.46.9,1,259,0.08043241500854492
39.7.46.9,1,260,0.08055949211120605
39.7.46.9,1,261,0.08048391342163086
39.7.46.9,1,263,0.0802297592163086
39.7.46.9,1,262,0.08073663711547852
163.152.3.133,2,264,0.052570343017578125
163.152.3.133,2,265,0.052565813064575195
163.152.3.133,2,266,0.05249905586242676
163.152.3.133,2,268,0.052130937576293945
163.152.3.133,2,267,0.05257368087768555
163.152.3.133,2,269,0.05233001708984375
163.152.3.133,2,270,0.05211043357849121
163.152.3.133,2,271,0.052039146423339844
163.152.3.133,2,272,0.053562164306640625
163.152.3.133,2,273,0.053385019302368164
163.152.3.133,2,274,0.0535120964050293
163.152.3.133,2,275,0.05351090431213379
39.7.46.9,1,264,0.0926656723022461
39.7.46.9,1,265,0.09256315231323242
39.7.46.9,1,266,0.09252667427062988
39.7.46.9,1,267,0.09239649772644043
39.7.46.9,1,269,0.09258460998535156
39.7.46.9,1,268,0.09319567680358887
39.7.46.9,1,270,0.08306694030761719
39.7.46.9,1,271,0.08299946784973145
39.7.46.9,1,272,0.08280801773071289
163.152.3.133,2,276,0.052258968353271484
163.152.3.133,2,277,0.05216026306152344
163.152.3.133,2,278,0.052063703536987305
163.152.3.133,2,279,0.05197548866271973
163.152.3.133,2,280,0.052138328552246094
163.152.3.133,2,281,0.05229830741882324
39.7.46.9,1,273,0.09186363220214844
39.7.46.9,1,274,0.09201455116271973
39.7.46.9,1,275,0.09201383590698242
39.7.46.9,1,276,0.06515336036682129
39.7.46.9,1,277,0.06592106819152832
39.7.46.9,1,278,0.0744938850402832
39.7.46.9,1,281,0.07513976097106934
39.7.46.9,1,279,0.07609844207763672
39.7.46.9,1,280,0.07594633102416992
163.152.3.133,2,282,0.05239272117614746
163.152.3.133,2,283,0.05266857147216797
163.152.3.133,2,284,0.05267906188964844
163.152.3.133,2,285,0.05254530906677246
163.152.3.133,2,286,0.05264592170715332
163.152.3.133,2,287,0.05263471603393555
39.7.46.9,1,282,0.07825613021850586
39.7.46.9,1,283,0.07826471328735352
39.7.46.9,1,284,0.07887578010559082
39.7.46.9,1,285,0.07892704010009766
39.7.46.9,1,287,0.07942676544189453
39.7.46.9,1,286,0.07994532585144043
163.152.3.133,2,288,0.05237722396850586
163.152.3.133,2,289,0.05225539207458496
163.152.3.133,2,291,0.052048444747924805
163.152.3.133,2,290,0.0525660514831543
163.152.3.133,2,292,0.05245184898376465
163.152.3.133,2,293,0.052579402923583984
39.7.46.9,1,288,0.08345222473144531
39.7.46.9,1,289,0.08354353904724121
39.7.46.9,1,290,0.08359813690185547
39.7.46.9,1,293,0.08434057235717773
39.7.46.9,1,291,0.08506393432617188
39.7.46.9,1,292,0.08505892753601074
163.152.3.133,2,294,0.052167415618896484
163.152.3.133,2,295,0.05198860168457031
163.152.3.133,2,296,0.05208134651184082
163.152.3.133,2,297,0.05194664001464844
163.152.3.133,2,298,0.05201435089111328
163.152.3.133,2,299,0.052538156509399414
39.7.46.9,1,294,0.08706235885620117
39.7.46.9,1,295,0.08707690238952637
39.7.46.9,1,299,0.0862269401550293
39.7.46.9,1,296,0.08729171752929688
39.7.46.9,1,297,0.08729076385498047
163.152.3.133,2,301,0.05289626121520996
163.152.3.133,2,300,0.05328989028930664
163.152.3.133,2,302,0.05304598808288574
163.152.3.133,2,303,0.0530245304107666
163.152.3.133,2,304,0.05294919013977051
39.7.46.9,1,298,0.08845233917236328
163.152.3.133,2,305,0.05339336395263672
39.7.46.9,1,300,0.08272385597229004
39.7.46.9,1,301,0.08306169509887695
39.7.46.9,1,302,0.08378124237060547
39.7.46.9,1,303,0.08372235298156738
163.152.3.133,2,306,0.05231285095214844
163.152.3.133,2,307,0.05231189727783203
163.152.3.133,2,308,0.0523686408996582
163.152.3.133,2,309,0.052091121673583984
163.152.3.133,2,310,0.05213785171508789
163.152.3.133,2,311,0.052065134048461914
39.7.46.9,1,305,0.09178423881530762
39.7.46.9,1,304,0.09226465225219727
39.7.46.9,1,306,0.0869438648223877
39.7.46.9,1,307,0.0868997573852539
39.7.46.9,1,308,0.08774948120117188
39.7.46.9,1,309,0.0879213809967041
39.7.46.9,1,311,0.08765864372253418
39.7.46.9,1,310,0.0881810188293457
163.152.3.133,2,317,0.0525362491607666
163.152.3.133,2,313,0.05449843406677246
163.152.3.133,2,312,0.055124759674072266
163.152.3.133,2,316,0.05419778823852539
163.152.3.133,2,314,0.05499267578125
163.152.3.133,2,315,0.05483055114746094
39.7.46.9,1,312,0.08282208442687988
39.7.46.9,1,313,0.08283042907714844
39.7.46.9,1,314,0.08362245559692383
39.7.46.9,1,315,0.08358240127563477
39.7.46.9,1,317,0.08356881141662598
39.7.46.9,1,316,0.08422684669494629
163.152.3.133,2,319,0.052251338958740234
163.152.3.133,2,318,0.052953243255615234
163.152.3.133,2,320,0.05263328552246094
163.152.3.133,2,322,0.05241513252258301
163.152.3.133,2,321,0.052768707275390625
163.152.3.133,2,323,0.05603456497192383
163.152.3.133,2,324,0.052246809005737305
163.152.3.133,2,325,0.0522463321685791
163.152.3.133,2,326,0.05230116844177246
163.152.3.133,2,327,0.052233219146728516
163.152.3.133,2,328,0.052269935607910156
163.152.3.133,2,329,0.058075666427612305
39.7.46.9,1,323,0.09506416320800781
39.7.46.9,1,318,0.09634232521057129
39.7.46.9,1,319,0.0962531566619873
39.7.46.9,1,320,0.09627079963684082
39.7.46.9,1,321,0.09625029563903809
39.7.46.9,1,322,0.09652924537658691
39.7.46.9,1,324,0.08541989326477051
39.7.46.9,1,325,0.08531737327575684
39.7.46.9,1,326,0.08564615249633789
39.7.46.9,1,327,0.0853724479675293
39.7.46.9,1,329,0.08464217185974121
39.7.46.9,1,328,0.08557748794555664
163.152.3.133,2,330,0.05212235450744629
163.152.3.133,2,331,0.05182313919067383
163.152.3.133,2,332,0.0521388053894043
163.152.3.133,2,333,0.051833152770996094
