Interface IP,Interface ID,Sequence Number,Latency
39.7.28.131,2,316,0.01550745964050293
39.7.28.131,1,315,0.015689611434936523
39.7.28.131,1,316,0.01598215103149414
39.7.28.131,1,318,0.028855085372924805
39.7.28.131,2,318,0.03002142906188965
39.7.28.131,1,319,0.030237436294555664
39.7.28.131,1,320,0.03129291534423828
39.7.28.131,2,319,0.031672000885009766
39.7.28.131,2,323,0.04036712646484375
39.7.28.131,1,323,0.040694475173950195
39.7.28.131,2,320,0.04122185707092285
39.7.28.131,2,321,0.04146170616149902
39.7.28.131,2,322,0.041603803634643555
39.7.28.131,2,324,0.008120298385620117
39.7.28.131,1,321,0.04212307929992676
39.7.28.131,1,322,0.04227638244628906
39.7.28.131,1,324,0.008801698684692383
39.7.28.131,1,325,0.008867263793945312
39.7.28.131,2,325,0.00902104377746582
39.7.28.131,2,326,0.009340047836303711
39.7.28.131,1,326,0.009592056274414062
39.7.28.131,1,327,0.00969386100769043
39.7.28.131,2,327,0.009974956512451172
39.7.28.131,2,328,0.010221242904663086
39.7.28.131,1,328,0.010504722595214844
39.7.28.131,1,329,0.010659217834472656
39.7.28.131,2,329,0.014275074005126953
39.7.28.131,2,335,0.030244827270507812
39.7.28.131,1,335,0.03046131134033203
